transaction_id,bank_id,bank_name,customer_id,amount,timestamp,merchant_category,location
10923,101,Equity Bank,C0359,23577.46,2025-04-18 14:18:33,Food,Josephport
10924,101,Equity Bank,C0233,34003.92,2025-04-18 19:28:39,Food,Kyleburgh
10925,101,Equity Bank,C0417,28099.47,2025-04-18 16:56:01,Food,Romeroton
10926,101,Equity Bank,C0009,34430.01,2025-04-18 20:35:18,Transport,Eddieland
10927,101,Equity Bank,C0129,29265.28,2025-04-18 09:43:17,Retail,New Michellefurt
10928,101,Equity Bank,C0491,398.99,2025-04-18 22:27:47,Education,Amandafurt
10929,101,Equity Bank,C0277,37266.97,2025-04-18 21:21:23,Transport,Youngland
10930,101,Equity Bank,C0334,37653.82,2025-04-18 10:16:58,Health,New Nicholeville
10931,101,Equity Bank,C0322,15684.95,2025-04-18 08:04:48,Utilities,North Lisa
10932,101,Equity Bank,C0219,13876.95,2025-04-18 20:40:25,Retail,Adamsmouth
10933,101,Equity Bank,C0441,23205.84,2025-04-18 10:02:47,Transport,East Donald
10934,101,Equity Bank,C0084,7998.2,2025-04-18 03:18:13,Transport,South Angelachester
10935,101,Equity Bank,C0272,19708.7,2025-04-18 14:17:02,Utilities,Danielhaven
10936,101,Equity Bank,C0491,5886.44,2025-04-18 09:28:53,Food,Lake Stephenburgh
10937,101,Equity Bank,C0016,35693.38,2025-04-18 10:08:26,Transport,Zacharyton
10938,101,Equity Bank,C0147,21038.52,2025-04-18 22:21:50,Food,Port Alexandraton
10939,101,Equity Bank,C0497,30395.67,2025-04-18 06:55:51,Education,East Joshua
10940,102,KCB Bank,C0008,22942.54,2025-04-18 12:58:53,Transport,South Jessica
10941,102,KCB Bank,C0359,17889.58,2025-04-18 04:57:12,Utilities,Shelbyport
10942,102,KCB Bank,C0127,9146.48,2025-04-18 18:20:21,Retail,Nguyenshire
10943,102,KCB Bank,C0279,19379.2,2025-04-18 15:21:07,Utilities,New Christopher
10944,102,KCB Bank,C0241,49241.79,2025-04-18 05:04:36,Transport,Greenland
10945,102,KCB Bank,C0312,8355.88,2025-04-18 16:37:11,Education,Lake Derek
10946,102,KCB Bank,C0328,10965.46,2025-04-18 23:03:32,Food,Claytonmouth
10947,102,KCB Bank,C0250,43920.12,2025-04-18 19:51:02,Utilities,Karlaland
10948,102,KCB Bank,C0004,41733.25,2025-04-18 12:23:29,Health,Steveland
10949,102,KCB Bank,C0496,24038.72,2025-04-18 05:08:16,Health,Gutierrezshire
10950,102,KCB Bank,C0468,40395.45,2025-04-18 07:39:35,Utilities,New Kendra
10951,103,Absa Bank,C0059,335.91,2025-04-18 03:24:27,Food,Wiseville
10952,103,Absa Bank,C0222,44343.68,2025-04-18 07:09:00,Food,Robinport
10953,103,Absa Bank,C0182,46487.91,2025-04-18 10:51:14,Education,Jasonberg
10954,103,Absa Bank,C0070,42737.63,2025-04-18 19:43:26,Food,New Destinyland
10955,103,Absa Bank,C0456,45561.27,2025-04-18 21:22:56,Food,South Christopher
10956,103,Absa Bank,C0147,26560.17,2025-04-18 12:54:38,Education,Amandaton
10957,103,Absa Bank,C0185,39384.51,2025-04-18 08:32:20,Health,Kelliport
10958,103,Absa Bank,C0242,16159.29,2025-04-18 22:10:38,Utilities,Johnsonchester
10959,103,Absa Bank,C0304,25762.6,2025-04-18 01:37:38,Transport,West Jeffrey
10960,103,Absa Bank,C0088,45765.69,2025-04-18 04:06:45,Education,West Jamesfort
10961,103,Absa Bank,C0352,16948.26,2025-04-18 08:36:02,Food,East Gina
10962,103,Absa Bank,C0489,36556.19,2025-04-18 18:19:38,Education,Zamoraview
10963,103,Absa Bank,C0453,44455.0,2025-04-18 23:10:24,Food,Lake Christinaborough
10964,103,Absa Bank,C0177,26584.22,2025-04-18 10:43:24,Retail,Troyland
10965,103,Absa Bank,C0213,42526.97,2025-04-18 00:23:04,Utilities,New Erin
10966,103,Absa Bank,C0275,18122.49,2025-04-18 02:21:14,Food,South Gail
10967,103,Absa Bank,C0450,20070.42,2025-04-18 08:26:02,Transport,East Derrick
10968,104,Standard Bank,C0341,35429.57,2025-04-18 10:29:12,Utilities,New Brianchester
10969,104,Standard Bank,C0427,42651.73,2025-04-18 00:29:26,Food,New Davidport
10970,104,Standard Bank,C0081,34691.69,2025-04-18 19:37:51,Food,Andersonville
10971,104,Standard Bank,C0133,10641.06,2025-04-18 04:39:26,Utilities,New Anthony
10972,104,Standard Bank,C0156,27228.0,2025-04-18 03:14:28,Utilities,North Glen
10973,104,Standard Bank,C0264,35454.88,2025-04-18 21:59:18,Food,Port Brittany
10974,104,Standard Bank,C0366,4992.05,2025-04-18 15:32:27,Retail,Laurieton
10975,104,Standard Bank,C0118,33959.42,2025-04-18 21:08:10,Transport,Hartburgh
10976,104,Standard Bank,C0063,19434.13,2025-04-18 20:21:29,Health,Alyssaland
10977,104,Standard Bank,C0069,41301.85,2025-04-18 10:57:16,Retail,South Daniel
10978,104,Standard Bank,C0253,45502.12,2025-04-18 02:44:29,Food,Gutierrezborough
10979,104,Standard Bank,C0255,10681.14,2025-04-18 09:42:20,Education,Bradyland
10980,104,Standard Bank,C0037,43714.86,2025-04-18 10:01:46,Health,Perezfurt
10981,104,Standard Bank,C0355,28415.29,2025-04-18 16:30:39,Education,Romeroside
10982,104,Standard Bank,C0162,6717.82,2025-04-18 21:52:56,Education,East Robert
10983,104,Standard Bank,C0403,43732.69,2025-04-18 16:58:38,Utilities,Serranoview
10984,104,Standard Bank,C0428,31977.2,2025-04-18 12:09:27,Food,New Paigeborough
10985,105,Access Bank,C0165,17000.86,2025-04-18 06:28:23,Retail,New William
10986,105,Access Bank,C0203,17790.67,2025-04-18 16:14:45,Health,Makaylachester
10987,105,Access Bank,C0287,32974.65,2025-04-18 19:44:43,Retail,Lake Anthony
10988,105,Access Bank,C0200,25853.3,2025-04-18 05:05:29,Transport,New Rachelborough
10989,105,Access Bank,C0189,8697.53,2025-04-18 23:32:56,Food,South Carol
10990,105,Access Bank,C0237,39722.21,2025-04-18 08:45:49,Retail,New Raymond
10991,105,Access Bank,C0232,29785.68,2025-04-18 21:03:58,Health,Lake Tonyafurt
10992,105,Access Bank,C0265,43813.63,2025-04-18 18:20:03,Health,Justinchester
10993,105,Access Bank,C0326,44157.17,2025-04-18 06:27:02,Food,East Janefort
10994,105,Access Bank,C0331,34567.48,2025-04-18 15:40:35,Utilities,West Michael
10995,105,Access Bank,C0142,27594.19,2025-04-18 20:15:19,Health,Burnsside
10996,105,Access Bank,C0429,26952.91,2025-04-18 23:29:33,Education,Hancockville
10997,106,Zenith Bank,C0481,35523.07,2025-04-18 14:22:56,Utilities,Dillonside
10998,106,Zenith Bank,C0411,20997.99,2025-04-18 15:28:12,Transport,West Samanthaport
10999,106,Zenith Bank,C0343,6756.22,2025-04-18 16:07:11,Transport,Tammystad
11000,106,Zenith Bank,C0006,20678.1,2025-04-18 06:10:14,Education,North Chad
11001,106,Zenith Bank,C0312,24365.36,2025-04-18 06:04:27,Utilities,Morganton
11002,106,Zenith Bank,C0297,15462.56,2025-04-18 12:22:57,Utilities,Pattonfurt
11003,106,Zenith Bank,C0410,3356.02,2025-04-18 00:20:24,Utilities,New Brian
11004,106,Zenith Bank,C0312,14289.96,2025-04-18 12:16:57,Food,North Diana
11005,106,Zenith Bank,C0339,26997.12,2025-04-18 23:24:34,Transport,Elizabethhaven
11006,106,Zenith Bank,C0129,10659.5,2025-04-18 04:43:22,Health,Seanborough
11007,106,Zenith Bank,C0107,32201.04,2025-04-18 11:40:34,Health,Lake Nancy
11008,106,Zenith Bank,C0368,13701.43,2025-04-18 15:53:42,Utilities,New Josephtown
11009,106,Zenith Bank,C0382,47764.9,2025-04-18 17:49:51,Food,Whitneyberg
11010,106,Zenith Bank,C0015,20873.84,2025-04-18 04:33:30,Retail,North Thomasside
11011,106,Zenith Bank,C0281,48032.17,2025-04-18 19:56:14,Health,Parkerview
11012,106,Zenith Bank,C0322,40063.94,2025-04-18 01:40:19,Education,Williamfurt
11013,106,Zenith Bank,C0387,42374.7,2025-04-18 18:18:30,Transport,North Laura
11014,106,Zenith Bank,C0442,41868.99,2025-04-18 00:58:00,Utilities,Patrickberg
11015,107,First Bank,C0282,4304.86,2025-04-18 19:37:02,Retail,North Justinmouth
11016,107,First Bank,C0313,15530.42,2025-04-18 09:32:54,Food,Nicolechester
11017,107,First Bank,C0174,31915.42,2025-04-18 19:31:53,Health,Port Susan
11018,107,First Bank,C0311,28037.08,2025-04-18 14:13:26,Health,Christopherbury
11019,107,First Bank,C0148,45799.32,2025-04-18 19:09:19,Education,Youngborough
11020,107,First Bank,C0046,1495.28,2025-04-18 00:45:53,Transport,West Sandy
11021,107,First Bank,C0281,29688.88,2025-04-18 12:40:49,Utilities,Jerrymouth
11022,107,First Bank,C0123,4714.36,2025-04-18 08:22:24,Education,Westburgh
11023,107,First Bank,C0388,13635.51,2025-04-18 13:11:38,Transport,North Ronald
11024,107,First Bank,C0416,32220.27,2025-04-18 16:43:02,Health,Jasonfort
11025,107,First Bank,C0373,7267.19,2025-04-18 04:00:47,Transport,Lake Karenstad
11026,108,Ecobank,C0314,43571.81,2025-04-18 12:36:35,Health,West Jerrystad
11027,108,Ecobank,C0117,31692.3,2025-04-18 23:56:20,Retail,Lake Arthur
11028,108,Ecobank,C0203,38231.83,2025-04-18 10:39:04,Utilities,Port Mary
11029,108,Ecobank,C0352,22437.06,2025-04-18 14:46:35,Transport,Meganton
11030,108,Ecobank,C0026,12578.53,2025-04-18 06:46:55,Food,Adamville
11031,108,Ecobank,C0493,22392.74,2025-04-18 14:41:48,Utilities,New Laurenland
11032,108,Ecobank,C0486,41191.78,2025-04-18 17:07:27,Utilities,Adamsstad
11033,108,Ecobank,C0283,12482.34,2025-04-18 02:56:30,Education,Alexanderview
11034,108,Ecobank,C0427,406.28,2025-04-18 10:20:54,Utilities,South John
11035,108,Ecobank,C0058,22156.57,2025-04-18 03:30:41,Food,North Zacharymouth
11036,108,Ecobank,C0365,15597.61,2025-04-18 17:27:39,Health,North Carmenland
11037,109,UBA,C0011,26972.65,2025-04-18 11:02:30,Utilities,South Melindahaven
11038,109,UBA,C0120,1559.3,2025-04-18 07:14:41,Retail,Davidberg
11039,109,UBA,C0105,38729.53,2025-04-18 10:34:59,Health,Port April
11040,109,UBA,C0217,16889.32,2025-04-18 13:46:45,Food,Wilsonborough
11041,109,UBA,C0283,28137.87,2025-04-18 20:35:09,Food,South Barbarafort
11042,109,UBA,C0407,29558.82,2025-04-18 03:53:14,Food,North Maryview
11043,109,UBA,C0328,11661.78,2025-04-18 06:44:40,Health,Spencerchester
11044,109,UBA,C0098,47405.75,2025-04-18 05:21:46,Retail,Lake Teresa
11045,109,UBA,C0491,34504.94,2025-04-18 03:09:56,Transport,East Jacquelineton
11046,109,UBA,C0495,19556.21,2025-04-18 13:13:59,Transport,Salinasmouth
11047,109,UBA,C0091,15800.49,2025-04-18 22:02:08,Health,South Stevenside
11048,109,UBA,C0412,25079.84,2025-04-18 22:11:56,Utilities,Sarahberg
11049,109,UBA,C0188,46523.64,2025-04-18 07:55:38,Transport,Butlerville
11050,109,UBA,C0499,11736.19,2025-04-18 12:42:08,Retail,North Joe
11051,109,UBA,C0242,15519.9,2025-04-18 21:53:43,Food,Karenshire
11052,109,UBA,C0245,25345.09,2025-04-18 12:33:29,Health,Port Christina
11053,109,UBA,C0334,38329.78,2025-04-18 09:32:26,Education,Andrewburgh
11054,110,Stanbic Bank,C0058,7874.11,2025-04-18 21:46:04,Education,Baileyside
11055,110,Stanbic Bank,C0064,6619.68,2025-04-18 23:36:31,Education,Lake Chad
11056,110,Stanbic Bank,C0024,16381.27,2025-04-18 21:12:34,Transport,New Lisafort
11057,110,Stanbic Bank,C0267,13063.37,2025-04-18 09:35:53,Education,Butlermouth
11058,110,Stanbic Bank,C0424,3881.28,2025-04-18 02:45:45,Food,Port Alexandra
11059,110,Stanbic Bank,C0454,40500.14,2025-04-18 23:29:16,Health,North Wyatt
11060,110,Stanbic Bank,C0012,38212.27,2025-04-18 03:34:50,Food,Port Thomas
11061,110,Stanbic Bank,C0136,7251.72,2025-04-18 06:17:40,Transport,East Margaret
11062,110,Stanbic Bank,C0013,10405.66,2025-04-18 20:01:01,Retail,Williamsfurt
11063,110,Stanbic Bank,C0217,48645.97,2025-04-18 11:45:53,Transport,West Abigail
11064,110,Stanbic Bank,C0073,18088.5,2025-04-18 07:21:42,Transport,Lake Carol
11065,110,Stanbic Bank,C0421,5863.74,2025-04-18 06:59:40,Health,Heathermouth
11066,110,Stanbic Bank,C0015,4494.35,2025-04-18 22:49:30,Transport,East Connie
11067,110,Stanbic Bank,C0159,8922.37,2025-04-18 04:58:09,Retail,Port Brandi
11068,110,Stanbic Bank,C0061,1583.25,2025-04-18 18:15:21,Retail,South Crystalshire
11069,110,Stanbic Bank,C0084,34476.94,2025-04-18 08:47:34,Retail,West Heather
11070,110,Stanbic Bank,C0404,21776.54,2025-04-18 17:47:38,Education,Seanville
11071,101,Equity Bank,C0230,33199.13,2025-04-19 02:43:44,Transport,Harringtonstad
11072,101,Equity Bank,C0358,25448.26,2025-04-19 10:25:08,Food,Allenberg
11073,101,Equity Bank,C0274,27446.23,2025-04-19 10:00:17,Transport,South Jamesland
11074,101,Equity Bank,C0500,17234.63,2025-04-19 20:57:01,Food,Katiestad
11075,101,Equity Bank,C0346,35186.58,2025-04-19 11:00:59,Health,Port Jonathan
11076,101,Equity Bank,C0372,462.46,2025-04-19 01:06:37,Retail,Timothyview
11077,101,Equity Bank,C0473,18714.53,2025-04-19 12:58:55,Education,Garytown
11078,101,Equity Bank,C0293,30327.06,2025-04-19 12:57:57,Transport,Port Ritastad
11079,101,Equity Bank,C0134,45072.19,2025-04-19 10:53:40,Education,West Annaberg
11080,101,Equity Bank,C0191,43421.68,2025-04-19 20:03:49,Education,South Juanshire
11081,101,Equity Bank,C0248,29908.33,2025-04-19 11:37:36,Food,Bentonside
11082,101,Equity Bank,C0216,13345.94,2025-04-19 09:46:35,Retail,North Kellyview
11083,101,Equity Bank,C0046,17000.89,2025-04-19 05:44:07,Utilities,Christieshire
11084,101,Equity Bank,C0221,10062.01,2025-04-19 18:05:37,Utilities,Ericshire
11085,101,Equity Bank,C0092,18371.45,2025-04-19 05:57:50,Food,New Patrickburgh
11086,101,Equity Bank,C0480,2658.69,2025-04-19 22:51:49,Utilities,South Aaron
11087,102,KCB Bank,C0350,23236.87,2025-04-19 07:40:37,Utilities,Cassandrashire
11088,102,KCB Bank,C0275,3620.84,2025-04-19 04:00:00,Transport,North Kimberly
11089,102,KCB Bank,C0009,5451.57,2025-04-19 00:24:21,Transport,Cookton
11090,102,KCB Bank,C0312,42299.41,2025-04-19 05:45:26,Health,Victoriaton
11091,102,KCB Bank,C0418,3977.32,2025-04-19 02:06:30,Utilities,West Marissamouth
11092,102,KCB Bank,C0095,19455.3,2025-04-19 15:29:16,Health,Port Vickie
11093,102,KCB Bank,C0240,8493.29,2025-04-19 03:13:59,Retail,South William
11094,102,KCB Bank,C0247,36170.43,2025-04-19 10:50:04,Transport,Stoneville
11095,102,KCB Bank,C0497,42357.65,2025-04-19 17:10:04,Transport,Hillstad
11096,102,KCB Bank,C0190,28842.38,2025-04-19 06:18:06,Health,Susanbury
11097,102,KCB Bank,C0410,43833.93,2025-04-19 09:41:33,Food,West Benjamin
11098,102,KCB Bank,C0170,49692.34,2025-04-19 14:58:51,Utilities,South Kristenport
11099,102,KCB Bank,C0324,22183.63,2025-04-19 06:54:23,Transport,East Jamie
11100,102,KCB Bank,C0112,48082.7,2025-04-19 13:35:47,Education,Perezshire
11101,102,KCB Bank,C0225,35170.77,2025-04-19 05:41:12,Utilities,Colleenhaven
11102,102,KCB Bank,C0173,2199.99,2025-04-19 20:25:45,Retail,Port Amandaport
11103,103,Absa Bank,C0309,33074.0,2025-04-19 20:56:38,Utilities,Erikville
11104,103,Absa Bank,C0261,8472.68,2025-04-19 17:40:15,Education,Brooksmouth
11105,103,Absa Bank,C0462,43844.47,2025-04-19 17:37:15,Health,Port Harry
11106,103,Absa Bank,C0392,26318.04,2025-04-19 15:31:48,Utilities,Edwardshire
11107,103,Absa Bank,C0288,17448.86,2025-04-19 13:45:36,Retail,South George
11108,103,Absa Bank,C0169,677.3,2025-04-19 03:34:49,Education,Waltonbury
11109,103,Absa Bank,C0216,43296.11,2025-04-19 10:46:56,Transport,Michaelfort
11110,103,Absa Bank,C0082,6068.97,2025-04-19 20:30:32,Transport,Joshuashire
11111,103,Absa Bank,C0057,19679.62,2025-04-19 01:41:35,Food,Port Crystal
11112,103,Absa Bank,C0382,21268.7,2025-04-19 20:03:03,Food,East Jameshaven
11113,103,Absa Bank,C0072,44242.73,2025-04-19 10:59:34,Utilities,Port Jonland
11114,103,Absa Bank,C0273,16257.6,2025-04-19 06:01:08,Food,North Johnburgh
11115,104,Standard Bank,C0143,23738.76,2025-04-19 15:24:27,Retail,Theresachester
11116,104,Standard Bank,C0017,10619.06,2025-04-19 16:52:33,Utilities,Peterstad
11117,104,Standard Bank,C0333,47670.84,2025-04-19 20:37:15,Retail,Port Laurenstad
11118,104,Standard Bank,C0060,38983.43,2025-04-19 15:45:47,Transport,New Jessicaview
11119,104,Standard Bank,C0431,37008.81,2025-04-19 21:12:53,Transport,Michaelfurt
11120,104,Standard Bank,C0192,44860.02,2025-04-19 13:47:37,Education,Powelltown
11121,104,Standard Bank,C0086,9596.46,2025-04-19 13:49:53,Retail,South Michelle
11122,104,Standard Bank,C0440,19341.24,2025-04-19 14:17:40,Retail,Mccarthymouth
11123,104,Standard Bank,C0459,40860.48,2025-04-19 22:10:06,Utilities,South James
11124,104,Standard Bank,C0199,23031.79,2025-04-19 09:10:40,Utilities,Dianafort
11125,104,Standard Bank,C0090,25281.06,2025-04-19 09:18:51,Utilities,West Anthonyberg
11126,104,Standard Bank,C0400,23521.5,2025-04-19 06:08:06,Education,Amandaton
11127,104,Standard Bank,C0056,20986.09,2025-04-19 03:23:21,Health,Morrismouth
11128,104,Standard Bank,C0319,15509.46,2025-04-19 12:56:48,Transport,Ericmouth
11129,105,Access Bank,C0480,24067.99,2025-04-19 03:00:21,Food,Port Jennifer
11130,105,Access Bank,C0437,27265.6,2025-04-19 12:28:24,Health,Port Juanfurt
11131,105,Access Bank,C0265,415.61,2025-04-19 14:09:00,Transport,Johnstad
11132,105,Access Bank,C0200,49648.59,2025-04-19 06:27:40,Food,New Michaelstad
11133,105,Access Bank,C0389,33992.57,2025-04-19 10:51:38,Retail,West Kathrynstad
11134,105,Access Bank,C0096,26909.25,2025-04-19 03:34:02,Education,North Jeffrey
11135,105,Access Bank,C0363,17202.74,2025-04-19 11:06:16,Food,West Zoeside
11136,105,Access Bank,C0253,10646.21,2025-04-19 00:20:01,Food,Haleton
11137,105,Access Bank,C0068,8245.88,2025-04-19 14:12:40,Food,Port Hunterland
11138,105,Access Bank,C0303,37656.01,2025-04-19 00:01:27,Transport,South Davidberg
11139,105,Access Bank,C0388,27995.05,2025-04-19 19:33:01,Utilities,Lake Lauramouth
11140,105,Access Bank,C0099,13808.29,2025-04-19 17:18:05,Transport,North Ericport
11141,105,Access Bank,C0212,45501.83,2025-04-19 04:30:33,Retail,West Kristinamouth
11142,105,Access Bank,C0483,15188.92,2025-04-19 22:48:01,Transport,South Michaelberg
11143,105,Access Bank,C0297,39844.27,2025-04-19 06:51:35,Retail,Amberside
11144,105,Access Bank,C0405,31445.15,2025-04-19 04:08:15,Transport,Kellymouth
11145,105,Access Bank,C0379,38657.89,2025-04-19 20:56:58,Education,Allisonside
11146,105,Access Bank,C0096,41016.36,2025-04-19 14:51:33,Retail,Valeriehaven
11147,105,Access Bank,C0013,28645.66,2025-04-19 07:17:24,Health,South Kaitlynmouth
11148,105,Access Bank,C0406,30705.81,2025-04-19 06:07:24,Utilities,West Christopherberg
11149,106,Zenith Bank,C0102,36526.12,2025-04-19 14:09:26,Utilities,Lake Deniseshire
11150,106,Zenith Bank,C0053,26388.67,2025-04-19 03:59:13,Education,South Alexander
11151,106,Zenith Bank,C0082,2777.12,2025-04-19 05:43:18,Health,New Jasonshire
11152,106,Zenith Bank,C0489,26894.87,2025-04-19 19:14:03,Health,Patriciaborough
11153,106,Zenith Bank,C0274,49720.57,2025-04-19 18:22:00,Transport,Emilyshire
11154,106,Zenith Bank,C0488,34435.58,2025-04-19 13:50:40,Health,Port Norman
11155,106,Zenith Bank,C0475,3103.79,2025-04-19 14:09:10,Transport,Burketown
11156,106,Zenith Bank,C0152,13741.92,2025-04-19 18:06:30,Health,Choiburgh
11157,106,Zenith Bank,C0147,14006.74,2025-04-19 14:05:00,Health,Port Laura
11158,106,Zenith Bank,C0249,1924.17,2025-04-19 18:18:48,Food,Martinezmouth
11159,106,Zenith Bank,C0057,49888.77,2025-04-19 14:48:49,Health,Daisyfort
11160,106,Zenith Bank,C0236,27856.26,2025-04-19 09:16:30,Retail,Michaeltown
11161,106,Zenith Bank,C0376,46526.64,2025-04-19 23:21:56,Retail,Lake Patricia
11162,107,First Bank,C0487,12503.53,2025-04-19 12:53:45,Health,Angelafort
11163,107,First Bank,C0097,35875.19,2025-04-19 12:14:17,Health,Smithfurt
11164,107,First Bank,C0351,37980.05,2025-04-19 02:34:58,Transport,Port Audrey
11165,107,First Bank,C0467,43054.14,2025-04-19 17:48:22,Health,New Sandra
11166,107,First Bank,C0166,42617.6,2025-04-19 23:59:11,Education,West James
11167,107,First Bank,C0234,22953.9,2025-04-19 05:56:27,Retail,West Kimland
11168,107,First Bank,C0347,27953.6,2025-04-19 19:54:39,Transport,Lake Edwin
11169,107,First Bank,C0287,49090.7,2025-04-19 03:47:22,Food,Port Geraldview
11170,107,First Bank,C0453,23483.85,2025-04-19 01:59:49,Retail,Longtown
11171,107,First Bank,C0052,47562.96,2025-04-19 16:54:37,Food,Woodmouth
11172,107,First Bank,C0385,47926.5,2025-04-19 01:37:49,Education,Chadside
11173,107,First Bank,C0048,32531.22,2025-04-19 01:34:48,Food,Garymouth
11174,107,First Bank,C0195,7486.08,2025-04-19 16:00:36,Transport,New Richardport
11175,107,First Bank,C0386,35580.96,2025-04-19 17:45:00,Education,Richmouth
11176,107,First Bank,C0021,18339.89,2025-04-19 00:01:59,Education,New Brittany
11177,107,First Bank,C0433,4437.16,2025-04-19 00:30:17,Retail,East Kevinmouth
11178,107,First Bank,C0211,29594.19,2025-04-19 16:58:14,Education,Jacobfort
11179,107,First Bank,C0428,34033.43,2025-04-19 03:28:21,Utilities,Lake Waynebury
11180,107,First Bank,C0070,5140.16,2025-04-19 05:03:01,Utilities,Garciafort
11181,108,Ecobank,C0087,12844.52,2025-04-19 15:33:23,Education,Port Shelley
11182,108,Ecobank,C0065,7962.36,2025-04-19 13:09:05,Utilities,New Denise
11183,108,Ecobank,C0088,10615.14,2025-04-19 22:18:55,Education,Angelaton
11184,108,Ecobank,C0207,26845.37,2025-04-19 04:42:23,Health,Elliottmouth
11185,108,Ecobank,C0493,24025.92,2025-04-19 13:38:52,Food,Danielshire
11186,108,Ecobank,C0092,11648.76,2025-04-19 01:10:09,Health,Laurentown
11187,108,Ecobank,C0230,37424.25,2025-04-19 12:36:08,Retail,Rebeccaview
11188,108,Ecobank,C0017,44528.85,2025-04-19 11:16:58,Transport,Hartmanside
11189,108,Ecobank,C0002,24000.18,2025-04-19 13:23:29,Health,New Peggy
11190,108,Ecobank,C0404,29568.09,2025-04-19 03:47:21,Retail,Amandamouth
11191,108,Ecobank,C0303,14562.08,2025-04-19 01:04:27,Utilities,Michaelland
11192,109,UBA,C0314,41493.05,2025-04-19 13:57:26,Transport,Meganside
11193,109,UBA,C0403,38618.98,2025-04-19 22:51:11,Utilities,Lake Steventown
11194,109,UBA,C0314,39493.51,2025-04-19 12:49:30,Retail,Lake Ashleyhaven
11195,109,UBA,C0096,821.53,2025-04-19 13:40:56,Education,South Saratown
11196,109,UBA,C0059,29102.05,2025-04-19 20:01:40,Health,New Kennethborough
11197,109,UBA,C0118,21650.26,2025-04-19 20:50:15,Education,Patriciafurt
11198,109,UBA,C0319,44452.38,2025-04-19 07:39:55,Retail,West Laurenshire
11199,109,UBA,C0222,37530.92,2025-04-19 13:57:48,Education,Pamelachester
11200,109,UBA,C0016,10184.89,2025-04-19 04:49:40,Retail,Farleybury
11201,109,UBA,C0362,3032.26,2025-04-19 14:23:00,Utilities,Smithburgh
11202,109,UBA,C0158,13599.7,2025-04-19 03:38:34,Utilities,Williammouth
11203,109,UBA,C0293,35711.25,2025-04-19 00:37:45,Food,Amandaville
11204,110,Stanbic Bank,C0381,38332.19,2025-04-19 07:02:19,Utilities,East Justinmouth
11205,110,Stanbic Bank,C0334,46419.63,2025-04-19 18:28:06,Education,Matthewland
11206,110,Stanbic Bank,C0180,23366.14,2025-04-19 05:13:34,Retail,Dustinside
11207,110,Stanbic Bank,C0186,1684.97,2025-04-19 21:45:33,Food,West Beth
11208,110,Stanbic Bank,C0323,8288.87,2025-04-19 15:08:59,Education,Carolinetown
11209,110,Stanbic Bank,C0119,26546.47,2025-04-19 23:49:03,Transport,Timothyberg
11210,110,Stanbic Bank,C0356,44352.92,2025-04-19 00:06:52,Education,Starkfurt
11211,110,Stanbic Bank,C0179,27069.92,2025-04-19 03:10:01,Utilities,North Michael
11212,110,Stanbic Bank,C0023,30572.42,2025-04-19 19:55:38,Utilities,Morrisonstad
11213,110,Stanbic Bank,C0454,10415.08,2025-04-19 16:48:08,Transport,Vincentchester
11214,110,Stanbic Bank,C0136,47790.79,2025-04-19 19:30:12,Retail,Port Brandon
11215,110,Stanbic Bank,C0149,38959.05,2025-04-19 04:27:22,Health,Ellisonport
11216,110,Stanbic Bank,C0233,26545.64,2025-04-19 20:52:46,Utilities,Victoriahaven
11217,110,Stanbic Bank,C0202,33380.35,2025-04-19 13:33:01,Food,Butlermouth
11218,110,Stanbic Bank,C0450,35674.31,2025-04-19 04:21:24,Transport,Coopermouth
11219,110,Stanbic Bank,C0329,3448.23,2025-04-19 02:25:03,Retail,Conleyton
11220,110,Stanbic Bank,C0108,41669.48,2025-04-19 20:15:03,Education,Keithshire
11221,110,Stanbic Bank,C0461,11320.03,2025-04-19 06:15:52,Food,West Christopher
11222,110,Stanbic Bank,C0261,35967.04,2025-04-19 07:57:28,Food,Michaeltown
11223,110,Stanbic Bank,C0497,20713.59,2025-04-19 12:25:39,Health,Johnstonborough
11224,101,Equity Bank,C0485,36457.67,2025-04-20 03:47:21,Transport,Thomasfurt
11225,101,Equity Bank,C0308,17629.64,2025-04-20 22:03:34,Transport,Donstad
11226,101,Equity Bank,C0430,34127.84,2025-04-20 17:39:35,Food,Kimberlyburgh
11227,101,Equity Bank,C0462,42370.54,2025-04-20 10:03:36,Education,East Tiffanyhaven
11228,101,Equity Bank,C0092,26621.72,2025-04-20 17:58:58,Retail,Robertton
11229,101,Equity Bank,C0090,41066.86,2025-04-20 14:21:43,Education,Jessicamouth
11230,101,Equity Bank,C0171,36185.62,2025-04-20 08:09:31,Utilities,East Kevin
11231,101,Equity Bank,C0136,11276.8,2025-04-20 03:35:26,Utilities,Port Carl
11232,101,Equity Bank,C0488,25513.54,2025-04-20 09:30:27,Health,Linbury
11233,101,Equity Bank,C0202,30772.34,2025-04-20 02:57:38,Food,Angelaburgh
11234,101,Equity Bank,C0316,30146.56,2025-04-20 22:47:13,Education,West Brandi
11235,101,Equity Bank,C0112,13788.22,2025-04-20 10:11:17,Transport,Fernandezville
11236,101,Equity Bank,C0365,25448.53,2025-04-20 22:56:30,Health,Cartershire
11237,101,Equity Bank,C0238,37368.13,2025-04-20 14:28:11,Health,Chelseaview
11238,101,Equity Bank,C0486,30061.46,2025-04-20 06:33:02,Retail,Sharonfurt
